,Unnamed: 0,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement,Marks,original_filename,Analytic,Clout,Authentic,Tone,WPS,BigWords,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,mqScore,scQual,scIdeology,nytSalience,cqSalience,final_length,citations_weight,mqavg,mqstd,mqdist,cog_complex,salience,main,cog_inc
667,667,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-03,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,81,WODouglas,2,1,2,1,78,92,1,,,,,,,,,,,,,,,,,-6.492,0.819999993,0.730000019,0,0,,,-0.268444444,2.575690495,-2.416266848,,0,0,0.422606463
668,668,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-04,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,91,JHarlan2,4,2,1,2,,,1,402US424_section_03_HARLAN_cleaned.txt,97.49,26.39,18.21,15.85,21.18,32.59,18.98,0.43,14.48,4.11,3.01,1.25,2.01,1.03,3.92,0.588,0.75,0.875,0,0,47752,0.879544312,-0.268444444,2.575690495,0.33251062,0.738903158,0,0,0.544306543
669,669,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-05,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,92,WJBrennan,2,2,2,1,78,,1,,,,,,,,,,,,,,,,,-0.99,1,1,0,0,,,-0.268444444,2.575690495,-0.280140629,,0,0,0.473224228
670,670,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-06,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,94,PStewart,1,1,1,2,,,1,,,,,,,,,,,,,,,,,0.609,1,0.75,0,0,,,-0.268444444,2.575690495,0.340663774,,0,0,0.468944514
671,671,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-07,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,95,BRWhite,1,1,1,2,,,1,,,,,,,,,,,,,,,,,0.608,0.5,0.5,0,0,,,-0.268444444,2.575690495,0.340275528,,0,0,0.558504297
672,672,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-08,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,98,TMarshall,2,1,2,1,92,,1,,,,,,,,,,,,,,,,,-0.936,0.834999979,1,0,0,,,-0.268444444,2.575690495,-0.259175377,,0,0,0.528767603
673,673,1970-100,1970-100-01,1970-100-01-01,1970-100-01-01-01-09,5/17/1971,7,402 U.S. 424,91 S. Ct. 1535,29 L. Ed. 2d 9,1971 U.S. LEXIS 128,1970,1502,Burger,75,CALIFORNIA v. BYERS,12/8/1970,,28,6,100,,1,,,0,302,6,300,6,0,11,2,2,1,5,0,1,0,0,10090,1,1,0,2,,2,210,,99,99,1,5,4,100,HABlackmun,1,1,1,2,,,1,,,,,,,,,,,,,,,,,1.89,0.970000029,0.115000002,0,0,,,-0.268444444,2.575690495,0.838006138,,0,0,0.601343678
674,674,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-01,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,91,JHarlan2,2,2,1,1,,,1,403US29_section_04_HARLAN_cleaned.txt,87.34,18.79,24.32,21.73,25.2,30.14,21.1,0.67,15.08,3.36,2.46,1.93,2.65,1.24,4.27,0.588,0.75,0.875,1,0,30682,0.358516394,-0.268444444,2.575690495,0.33251062,0.916505789,1,0,0.544306543
675,675,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-02,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,78,HLBlack,4,2,2,2,,,1,,,,,,,,,,,,,,,,,0.058,0.159999996,0.875,1,0,,,-0.268444444,2.575690495,0.126740556,,1,0,0.441001697
676,676,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-03,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,81,WODouglas,,,,,,,1,,,,,,,,,,,,,,,,,-6.492,0.819999993,0.730000019,1,0,,,-0.268444444,2.575690495,-2.416266848,,1,0,0.422606463
677,677,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-04,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,94,PStewart,2,1,1,1,98,,1,,,,,,,,,,,,,,,,,0.609,1,0.75,1,0,,,-0.268444444,2.575690495,0.340663774,,1,0,0.468944514
678,678,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-05,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,98,TMarshall,2,2,1,1,,,1,403US29_section_05_MARSHALL_cleaned.txt,94.3,26.95,16.26,28.87,12.53,28.86,17.42,0.58,11.38,2.72,0.92,1.22,2.55,1.09,3.97,-0.936,0.834999979,1,1,0,18051,1.606559193,-0.268444444,2.575690495,-0.259175377,-0.022864683,1,0,0.528767603
679,679,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-06,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,92,WJBrennan,5,2,2,2,,,1,403US29_section_02_BRENNAN_cleaned.txt,94.03,35.77,19.38,25.36,15.52,30.38,18,0.43,11.49,2.93,1.67,0.88,2.57,0.63,4.37,-0.99,1,1,1,0,52128,1.093462247,-0.268444444,2.575690495,-0.280140629,-0.008311268,1,1,0.473224228
680,680,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-07,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,95,BRWhite,4,2,2,2,,,1,403US29_section_03_WHITE_cleaned.txt,84.32,30.06,17.26,22.26,20.73,29.6,20.52,0.65,13.57,3.03,1.31,2.62,2.21,1.88,4.66,0.608,0.5,0.5,1,0,7630,0.131061599,-0.268444444,2.575690495,0.340275528,1.105662888,1,0,0.558504297
681,681,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-08,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,99,WEBurger,1,1,2,2,,,1,,,,,,,,,,,,,,,,,2.249,0.959999979,0.115000002,1,0,,,-0.268444444,2.575690495,0.977386238,,1,0,0.540590615
682,682,1970-122,1970-122-01,1970-122-01-01,1970-122-01-01-01-09,6/7/1971,7,403 U.S. 29,91 S. Ct. 1811,29 L. Ed. 2d 296,1971 U.S. LEXIS 124,1970,1502,Burger,66,"ROSENBLOOM v. METROMEDIA, INC.",12/7/1970,,117,,221,,1,,,0,109,,23,,0,12,3,2,1,2,0,0,0,0,30030,3,2,0,1,,2,200,,92,99,1,5,3,100,HABlackmun,1,1,2,2,,,1,,,,,,,,,,,,,,,,,1.89,0.970000029,0.115000002,1,0,,,-0.268444444,2.575690495,0.838006138,,1,0,0.601343678
683,683,1970-125,1970-125-01,1970-125-01-01,1970-125-01-01-01-01,6/7/1971,7,403 U.S. 124,91 S. Ct. 1858,29 L. Ed. 2d 363,1971 U.S. LEXIS 125,1970,1502,Burger,92,"WHITCOMB, GOVERNOR OF INDIANA v. CHAVIS et al.",12/8/1970,,28,18,222,,2,,,1,69,,69,,0,1,,2,3,3,0,1,0,0,20090,2,1,0,2,,2,231,,95,99,1,6,3,99,WEBurger,1,1,1,2,,,1,,,,,,,,,,,,,,,,,2.249,0.959999979,0.115000002,1,0,,,-0.268444444,2.575690495,0.977386238,,1,0,0.540590615
684,684,1970-125,1970-125-01,1970-125-01-01,1970-125-01-01-01-02,6/7/1971,7,403 U.S. 124,91 S. Ct. 1858,29 L. Ed. 2d 363,1971 U.S. LEXIS 125,1970,1502,Burger,92,"WHITCOMB, GOVERNOR OF INDIANA v. CHAVIS et al.",12/8/1970,,28,18,222,,2,,,1,69,,69,,0,1,,2,3,3,0,1,0,0,20090,2,1,0,2,,2,231,,95,99,1,6,3,78,HLBlack,1,1,1,2,,,1,,,,,,,,,,,,,,,,,0.058,0.159999996,0.875,1,0,,,-0.268444444,2.575690495,0.126740556,,1,0,0.441001697
685,685,1970-125,1970-125-01,1970-125-01-01,1970-125-01-01-01-03,6/7/1971,7,403 U.S. 124,91 S. Ct. 1858,29 L. Ed. 2d 363,1971 U.S. LEXIS 125,1970,1502,Burger,92,"WHITCOMB, GOVERNOR OF INDIANA v. CHAVIS et al.",12/8/1970,,28,18,222,,2,,,1,69,,69,,0,1,,2,3,3,0,1,0,0,20090,2,1,0,2,,2,231,,95,99,1,6,3,81,WODouglas,2,2,2,1,,,1,,,,,,,,,,,,,,,,,-6.492,0.819999993,0.730000019,1,0,,,-0.268444444,2.575690495,-2.416266848,,1,0,0.422606463
686,686,1970-125,1970-125-01,1970-125-01-01,1970-125-01-01-01-04,6/7/1971,7,403 U.S. 124,91 S. Ct. 1858,29 L. Ed. 2d 363,1971 U.S. LEXIS 125,1970,1502,Burger,92,"WHITCOMB, GOVERNOR OF INDIANA v. CHAVIS et al.",12/8/1970,,28,18,222,,2,,,1,69,,69,,0,1,,2,3,3,0,1,0,0,20090,2,1,0,2,,2,231,,95,99,1,6,3,91,JHarlan2,4,2,1,2,,,1,,,,,,,,,,,,,,,,,0.588,0.75,0.875,1,0,,,-0.268444444,2.575690495,0.33251062,,1,0,0.544306543
